덜쯤,숌냔,휑퍅,품澗턍송(禱),역턍송(禱),離멕송(禱),離됴송(禱),澗턍송(禱),냥슥좆(믈),냥슥쏜띨(禱),朗딨(禱),朗딨류(%),엇송(禱),뻣癎쪽(%),A믈직繫懇令(禱),B믈직繫懇令(禱),悧懇令(禱),A믈직繫믈굶(믈),B믈직繫믈굶(믈),悧믈굶(믈),懇簞쪽,懇씐쪽,懇饋쪽,懇君쪽,
600581.SH,*ST검멀,2011-03-31,13.7612,13.7045,14.1296,13.4306,13.6101,10361869,151088194,-0.1511,-1.0981,14.5812,1.3519,11044529153.35,N/A,11044529153.35,766448935,0,766448935,22.1018,3.292,0.4667,-45.127,
600581.SH,*ST검멀,2011-04-01,13.6101,13.5912,13.9879,13.4117,13.969,11921098,174243142,0.3589,2.6371,14.6164,1.5554,11335779748.65,N/A,11335779748.65,766448935,0,766448935,22.6846,3.3788,0.479,-46.317,
600581.SH,*ST검멀,2011-04-06,13.969,13.8651,14.5262,13.7518,14.3751,22032578,334021015,0.4061,2.9074,15.1603,2.8746,11665352790.7,N/A,11665352790.7,766448935,0,766448935,23.3441,3.4771,0.4929,-47.6636,
600581.SH,*ST검멀,2011-04-07,14.3751,14.3751,15.1118,14.309,14.5829,23698510,369732423,0.2078,1.4455,15.6015,3.092,11833971556.4,N/A,11833971556.4,766448935,0,766448935,23.6816,3.5273,0.5,-48.3526,
600581.SH,*ST검멀,2011-04-08,14.5829,14.4507,14.734,14.3373,14.7151,12310834,189617613,0.1322,0.9067,15.4025,1.6062,11941274407.3,N/A,11941274407.3,766448935,0,766448935,23.8963,3.5593,0.5046,-48.791,
600581.SH,*ST검멀,2011-04-11,14.7151,14.734,15.1874,14.4507,14.6207,20357924,319658182,-0.0944,-0.6418,15.7019,2.6561,11864629513.8,N/A,11864629513.8,766448935,0,766448935,23.7429,3.5365,0.5013,-48.4778,
600581.SH,*ST검멀,2011-04-12,14.6207,14.6207,15.2818,14.4035,14.6396,16895283,265561873,0.0189,0.1292,15.7181,2.2044,11879958492.5,N/A,11879958492.5,766448935,0,766448935,23.7736,3.541,0.502,-48.5405,
600581.SH,*ST검멀,2011-04-13,14.6396,14.4507,14.5829,14.2618,14.3751,10471227,159482585,-0.2645,-1.8065,15.2306,1.3662,11665352790.7,N/A,11665352790.7,766448935,0,766448935,23.3441,3.4771,0.4929,-47.6636,
600581.SH,*ST검멀,2011-04-14,14.3751,14.6396,14.8757,14.2618,14.3373,11827701,182462764,-0.0378,-0.2628,15.4267,1.5432,11634694833.3,N/A,11634694833.3,766448935,0,766448935,23.2828,3.4679,0.4916,-47.5383,
600581.SH,*ST검멀,2011-04-15,14.3373,14.3279,14.3279,13.7707,14.0446,12294596,182427641,-0.2928,-2.0422,14.838,1.6041,11397095663.45,N/A,11397095663.45,766448935,0,766448935,22.8073,3.3971,0.4816,-46.5675,
600581.SH,*ST검멀,2011-04-18,14.0446,13.8934,14.2618,13.8934,14.2051,8649853,129271474,0.1606,1.1432,14.9449,1.1286,11527391982.4,N/A,11527391982.4,766448935,0,766448935,23.068,3.4359,0.4871,-47.0999,
600581.SH,*ST검멀,2011-04-19,14.2051,14.0446,14.4412,13.9312,13.9973,8951104,133888804,-0.2078,-1.4628,14.9578,1.1679,11358773216.7,N/A,11358773216.7,766448935,0,766448935,22.7306,3.3857,0.48,-46.4109,
600581.SH,*ST검멀,2011-04-20,13.9973,13.9973,14.1201,13.6951,13.8084,6533806,96069150,-0.1889,-1.3495,14.7034,0.8525,11205483429.7,N/A,11205483429.7,766448935,0,766448935,22.4239,3.34,0.4735,-45.7846,
600581.SH,*ST검멀,2011-04-21,13.8084,13.8084,14.2996,13.8084,14.0918,13633735,203276041,0.2833,2.052,14.9098,1.7788,11435418110.2,N/A,11435418110.2,766448935,0,766448935,22.884,3.4085,0.4832,-46.7241,
600581.SH,*ST검멀,2011-04-22,14.0918,14.0918,14.0918,14.0918,14.0918,N/A,N/A,0,0,N/A,N/A,11435418110.2,N/A,11435418110.2,766448935,0,766448935,22.884,3.4085,0.4832,-46.7241,
600581.SH,*ST검멀,2011-04-25,14.0918,13.9596,14.0068,12.8639,13.119,23289576,327738815,-0.9728,-6.9035,14.0723,3.0386,10645975707.15,N/A,10645975707.15,766448935,0,766448935,21.3042,3.1732,0.4498,-43.4985,
600581.SH,*ST검멀,2011-04-26,13.119,12.8545,13.2417,12.7506,12.9584,8937064,122739856,-0.1606,-1.2239,13.7338,1.166,10515679388.2,N/A,10515679388.2,766448935,0,766448935,21.0435,3.1344,0.4443,-42.9661,
600581.SH,*ST검멀,2011-04-27,12.9584,13.0623,13.1662,12.7789,13.0056,10011559,137433873,0.0472,0.3644,13.7275,1.3062,10554001834.95,N/A,10554001834.95,766448935,0,766448935,21.1201,3.1458,0.446,-43.1227,
600581.SH,*ST검멀,2011-04-28,13.0056,13.034,13.1284,12.3728,12.4011,14409386,193589876,-0.6045,-4.6478,13.435,1.88,10063474516.55,N/A,10063474516.55,766448935,0,766448935,20.1385,2.9996,0.4252,-41.1185,
600581.SH,*ST검멀,2011-04-29,12.4011,12.2689,13.6384,12.2311,13.5251,20419954,280260063,1.1239,9.0632,13.7248,2.6642,10975548749.2,N/A,10975548749.2,766448935,0,766448935,21.9637,3.2714,0.4638,-44.8451,
600581.SH,*ST검멀,2011-05-03,13.5251,13.3267,14.0729,13.2229,13.8934,16175866,235349700,0.3684,2.7235,14.5494,2.1105,11274463833.85,N/A,11274463833.85,766448935,0,766448935,22.5619,3.3605,0.4764,-46.0665,
600581.SH,*ST검멀,2011-05-04,13.8934,13.7895,14.1296,13.459,13.6006,15850817,232287703,-0.2928,-2.1074,14.6546,2.0681,11036864664,N/A,11036864664,766448935,0,766448935,22.0864,3.2897,0.4664,-45.0956,
600581.SH,*ST검멀,2011-05-05,13.6006,13.5062,14.2523,13.1284,14.0068,19269692,278853040,0.4061,2.9861,14.4711,2.5142,11366437706.05,N/A,11366437706.05,766448935,0,766448935,22.746,3.388,0.4803,-46.4423,
600581.SH,*ST검멀,2011-05-06,14.0068,13.7329,14.2146,13.5062,14.1673,17175676,254982128,0.1606,1.1463,14.8455,2.2409,11496734025,N/A,11496734025,766448935,0,766448935,23.0067,3.4268,0.4858,-46.9746,
600581.SH,*ST검멀,2011-05-09,14.1673,14.0729,14.4979,14.054,14.2051,11034452,166612458,0.0378,0.2667,15.0993,1.4397,11527391982.4,N/A,11527391982.4,766448935,0,766448935,23.068,3.4359,0.4871,-47.0999,
600581.SH,*ST검멀,2011-05-10,14.2051,14.1673,14.2618,13.9407,14.0823,6873958,102395341,-0.1228,-0.8644,14.8961,0.8969,11427753620.85,N/A,11427753620.85,766448935,0,766448935,22.8687,3.4062,0.4829,-46.6928,
600581.SH,*ST검멀,2011-05-11,14.0823,13.9784,14.1957,13.7045,13.9218,5572987,82416303,-0.1606,-1.1402,14.7885,0.7271,11297457301.9,N/A,11297457301.9,766448935,0,766448935,22.6079,3.3674,0.4774,-46.1604,
600581.SH,*ST검멀,2011-05-12,13.9218,13.7895,14.2618,13.7045,13.8934,6331885,94366088,-0.0283,-0.2035,14.9033,0.8261,11274463833.85,N/A,11274463833.85,766448935,0,766448935,22.5619,3.3605,0.4764,-46.0665,
600581.SH,*ST검멀,2011-05-13,13.8934,13.9123,14.1957,13.3267,13.5062,9718711,139606443,-0.3872,-2.7872,14.3647,1.268,10960219770.5,N/A,10960219770.5,766448935,0,766448935,21.933,3.2669,0.4631,-44.7825,
600581.SH,*ST검멀,2011-05-16,13.5062,13.5638,13.698,12.7964,12.9115,10515707,143760441,-0.5947,-4.4034,13.671,1.372,10316402665.1,N/A,10316402665.1,766448935,0,766448935,20.6447,3.075,0.4359,-42.1519,
600581.SH,*ST검멀,2011-05-17,12.9115,12.9211,13.1033,12.5278,13.0458,10574007,141426139,0.1343,1.0401,13.3749,1.3796,10423705516,N/A,10423705516,766448935,0,766448935,20.8594,3.107,0.4405,-42.5903,
600581.SH,*ST검멀,2011-05-18,13.0458,12.9498,13.2856,12.9211,13.0745,4483407,61462081,0.0288,0.2206,13.7088,0.585,10446698984.05,N/A,10446698984.05,766448935,0,766448935,20.9054,3.1138,0.4414,-42.6843,
600581.SH,*ST검멀,2011-05-19,13.0745,13.1417,13.3048,13.0553,13.1225,3403587,46763930,0.048,0.3668,13.7396,0.4441,10485021430.8,N/A,10485021430.8,766448935,0,766448935,20.9821,3.1252,0.443,-42.8409,
600581.SH,*ST검멀,2011-05-20,13.1225,13.1033,13.1992,12.758,12.7964,4468034,60130069,-0.3261,-2.4854,13.4578,0.583,10224428792.9,N/A,10224428792.9,766448935,0,766448935,20.4606,3.0476,0.432,-41.7761,
600581.SH,*ST검멀,2011-05-23,12.7964,12.7964,12.8059,12.2784,12.4127,6715489,87283843,-0.3837,-2.9985,12.9974,0.8762,9917849218.9,N/A,9917849218.9,766448935,0,766448935,19.8471,2.9562,0.4191,-40.5235,
600581.SH,*ST검멀,2011-05-24,12.4127,12.3743,12.7772,12.3743,12.7676,5187373,67858112,0.3549,2.8594,13.0814,0.6768,10201435324.85,N/A,10201435324.85,766448935,0,766448935,20.4146,3.0407,0.4311,-41.6822,
600581.SH,*ST검멀,2011-05-25,12.7676,12.7772,12.9498,12.5661,12.6141,2931899,38995196,-0.1535,-1.2021,13.3003,0.3825,10078803495.25,N/A,10078803495.25,766448935,0,766448935,20.1692,3.0042,0.4259,-41.1811,
600581.SH,*ST검멀,2011-05-26,12.6141,12.6621,12.8923,12.3935,12.4414,3728427,49032777,-0.1727,-1.3688,13.1511,0.4865,9940842686.95,N/A,9940842686.95,766448935,0,766448935,19.8931,2.963,0.42,-40.6174,
600581.SH,*ST검멀,2011-05-27,12.4414,12.4414,12.5469,11.9906,12.0865,7066659,89826734,-0.3549,-2.8527,12.7113,0.922,9657256581,N/A,9657256581,766448935,0,766448935,19.3256,2.8785,0.4081,-39.4587,
600581.SH,*ST검멀,2011-05-30,12.0865,12.0865,12.4894,12.0098,12.2112,6781821,86932176,0.1247,1.0317,12.8184,0.8848,9756894942.55,N/A,9756894942.55,766448935,0,766448935,19.525,2.9082,0.4123,-39.8658,
600581.SH,*ST검멀,2011-05-31,12.2112,12.2975,12.8347,12.2112,12.8251,8092267,106454913,0.6139,5.0275,13.1551,1.0558,10247422260.95,N/A,10247422260.95,766448935,0,766448935,20.5066,3.0544,0.433,-41.8701,
600581.SH,*ST검멀,2011-06-01,12.8251,12.8155,13.1129,12.8155,12.9019,6637962,89957555,0.0767,0.5984,13.552,0.8661,10308738175.75,N/A,10308738175.75,766448935,0,766448935,20.6293,3.0727,0.4356,-42.1206,
600581.SH,*ST검멀,2011-06-02,12.9019,12.8155,13.0937,12.6141,12.969,6531910,87595901,0.0671,0.5204,13.4105,0.8522,10362389601.2,N/A,10362389601.2,766448935,0,766448935,20.7367,3.0887,0.4379,-42.3398,
600581.SH,*ST검멀,2011-06-03,12.969,12.8155,13.1801,12.8155,13.0362,5127519,69646505,0.0671,0.5178,13.5829,0.669,10416041026.65,N/A,10416041026.65,766448935,0,766448935,20.8441,3.1047,0.4401,-42.559,
600581.SH,*ST검멀,2011-06-07,13.0362,13.017,13.2856,12.9594,13.1896,5344269,73244802,0.1535,1.1773,13.7053,0.6973,10538672856.25,N/A,10538672856.25,766448935,0,766448935,21.0895,3.1412,0.4453,-43.0601,
600581.SH,*ST검멀,2011-06-08,13.1896,13.2088,13.2856,13.0841,13.2472,3948145,54306980,0.0576,0.4364,13.7551,0.5151,10584659792.35,N/A,10584659792.35,766448935,0,766448935,21.1815,3.1549,0.4473,-43.248,
600581.SH,*ST검멀,2011-06-09,13.2472,13.2184,13.228,12.7772,12.8155,4515404,61102107,-0.4317,-3.2585,13.5319,0.5891,10239757771.6,N/A,10239757771.6,766448935,0,766448935,20.4913,3.0521,0.4327,-41.8387,
600581.SH,*ST검멀,2011-06-10,12.8155,12.758,12.9306,12.6621,12.8731,2977673,39674604,0.0576,0.4491,13.324,0.3885,10285744707.7,N/A,10285744707.7,766448935,0,766448935,20.5833,3.0658,0.4346,-42.0266,
600581.SH,*ST검멀,2011-06-13,12.8731,12.8059,13.1033,12.4702,12.9402,2906641,39267565,0.0671,0.5216,13.5096,0.3792,10339396133.15,N/A,10339396133.15,766448935,0,766448935,20.6907,3.0818,0.4369,-42.2459,
600581.SH,*ST검멀,2011-06-14,12.9402,12.9402,13.5542,12.7676,13.3911,9084198,126203821,0.4508,3.4841,13.8927,1.1852,10699627132.6,N/A,10699627132.6,766448935,0,766448935,21.4116,3.1892,0.4521,-43.7177,
600581.SH,*ST검멀,2011-06-15,13.3911,13.3143,13.7652,13.2088,13.2952,10193368,143644874,-0.0959,-0.7163,14.092,1.3299,10622982239.1,N/A,10622982239.1,766448935,0,766448935,21.2582,3.1664,0.4489,-43.4046,
600581.SH,*ST검멀,2011-06-16,13.2952,13.1033,13.4103,12.9402,13.1129,4484993,61497484,-0.1823,-1.3709,13.7118,0.5852,10477356941.45,N/A,10477356941.45,766448935,0,766448935,20.9668,3.123,0.4427,-42.8096,
600581.SH,*ST검멀,2011-06-17,13.1129,13.0841,13.5925,13.0458,13.2376,7412132,103476036,0.1247,0.951,13.9604,0.9671,10576995303,N/A,10576995303,766448935,0,766448935,21.1662,3.1527,0.4469,-43.2167,
600581.SH,*ST검멀,2011-06-20,13.2376,13.1225,13.6693,13.0458,13.4295,6767469,94422101,0.1918,1.4493,13.9524,0.883,10730285090,N/A,10730285090,766448935,0,766448935,21.4729,3.1983,0.4534,-43.843,
600581.SH,*ST검멀,2011-06-21,13.4295,13.4966,13.9762,13.3623,13.9091,12399643,178661933,0.4796,3.5714,14.4086,1.6178,11113509557.5,N/A,11113509557.5,766448935,0,766448935,22.2398,3.3126,0.4696,-45.4088,
600581.SH,*ST검멀,2011-06-22,13.9091,13.8803,14.005,13.6693,13.8803,4944440,71288679,-0.0288,-0.2069,14.4179,0.6451,11090516089.45,N/A,11090516089.45,766448935,0,766448935,22.1938,3.3057,0.4686,-45.3149,
600581.SH,*ST검멀,2011-06-23,13.8803,13.794,14.4846,13.5733,14.1585,9275237,135543158,0.2782,2.0041,14.6134,1.2102,11312786280.6,N/A,11312786280.6,766448935,0,766448935,22.6386,3.372,0.478,-46.223,
600581.SH,*ST검멀,2011-06-24,14.1585,14.1489,14.6861,14.0242,14.2928,20193729,303893455,0.1343,0.9485,15.0489,2.6347,11420089131.5,N/A,11420089131.5,766448935,0,766448935,22.8533,3.404,0.4826,-46.6615,
600581.SH,*ST검멀,2011-06-27,14.2928,14.2928,14.3599,14.0434,14.264,11651778,172099753,-0.0288,-0.2013,14.7703,1.5202,11397095663.45,N/A,11397095663.45,766448935,0,766448935,22.8073,3.3971,0.4816,-46.5675,
600581.SH,*ST검멀,2011-06-28,14.264,14.2256,14.2544,13.7652,14.0146,17297331,251357141,-0.2494,-1.7485,14.5316,2.2568,11197818940.35,N/A,11197818940.35,766448935,0,766448935,22.4085,3.3377,0.4732,-45.7533,
600581.SH,*ST검멀,2011-06-29,14.0146,13.9858,14.1105,13.9091,14.053,7329409,107109043,0.0384,0.2738,14.6136,0.9563,11228476897.75,N/A,11228476897.75,766448935,0,766448935,22.4699,3.3468,0.4745,-45.8786,
600581.SH,*ST검멀,2011-06-30,14.053,14.053,14.053,14.053,14.053,N/A,N/A,0,0,N/A,N/A,11228476897.75,N/A,11228476897.75,766448935,0,766448935,22.4699,3.3468,0.4745,-45.8786,
600581.SH,*ST검멀,2011-07-01,14.053,14.216,14.264,13.8132,13.8707,7622277,111101360,-0.1823,-1.2969,14.5759,0.9945,11082851600.1,N/A,11082851600.1,766448935,0,766448935,22.1785,3.3034,0.4683,-45.2836,
600581.SH,*ST검멀,2011-07-04,13.8707,13.8707,14.2352,13.8611,14.1969,10438849,152999408,0.3261,2.3513,14.6567,1.362,11343444238,N/A,11343444238,766448935,0,766448935,22.6999,3.3811,0.4793,-46.3483,
600581.SH,*ST검멀,2011-07-05,14.1969,14.1297,14.4367,14.0817,14.3983,8796898,130887941,0.2014,1.4189,14.8789,1.1477,11504398514.35,N/A,11504398514.35,766448935,0,766448935,23.022,3.4291,0.4861,-47.006,
600581.SH,*ST검멀,2011-07-06,14.3983,14.3983,14.4846,13.9762,14.1297,7700901,113468117,-0.2686,-1.8654,14.7344,1.0048,11289792812.55,N/A,11289792812.55,766448935,0,766448935,22.5926,3.3651,0.477,-46.1291,
600581.SH,*ST검멀,2011-07-07,14.1297,14.053,14.1489,13.7172,13.8132,11537877,166895010,-0.3166,-2.2403,14.465,1.5054,11036864664,N/A,11036864664,766448935,0,766448935,22.0864,3.2897,0.4664,-45.0956,
600581.SH,*ST검멀,2011-07-08,13.8132,13.794,13.9091,13.698,13.8803,5522220,79572003,0.0671,0.4861,14.4094,0.7205,11090516089.45,N/A,11090516089.45,766448935,0,766448935,22.1938,3.3057,0.4686,-45.3149,
600581.SH,*ST검멀,2011-07-11,13.8803,13.8803,14.005,13.794,13.8419,4944355,71509649,-0.0384,-0.2764,14.4629,0.6451,11059858132.05,N/A,11059858132.05,766448935,0,766448935,22.1324,3.2966,0.4673,-45.1896,
600581.SH,*ST검멀,2011-07-12,13.8419,13.7652,13.8899,13.6213,13.7364,4916937,70533024,-0.1055,-0.7623,14.3449,0.6415,10975548749.2,N/A,10975548749.2,766448935,0,766448935,21.9637,3.2714,0.4638,-44.8451,
600581.SH,*ST검멀,2011-07-13,13.7364,13.7268,14.1777,13.7076,14.1297,8288814,121280389,0.3933,2.8631,14.6318,1.0815,11289792812.55,N/A,11289792812.55,766448935,0,766448935,22.5926,3.3651,0.477,-46.1291,
600581.SH,*ST검멀,2011-07-14,14.1297,14.1873,14.264,14.0722,14.2448,6865111,101557640,0.1151,0.8147,14.7933,0.8957,11381766684.75,N/A,11381766684.75,766448935,0,766448935,22.7766,3.3925,0.4809,-46.5049,
600581.SH,*ST검멀,2011-07-15,14.2448,13.9666,14.6573,13.9666,14.3887,13375380,200589446,0.1439,1.0101,14.9969,1.7451,11496734025,N/A,11496734025,766448935,0,766448935,23.0067,3.4268,0.4858,-46.9746,
600581.SH,*ST검멀,2011-07-18,14.3887,14.4079,14.9355,14.4079,14.6669,13714988,210591254,0.2782,1.9333,15.3548,1.7894,11719004216.15,N/A,11719004216.15,766448935,0,766448935,23.4515,3.493,0.4952,-47.8828,
600581.SH,*ST검멀,2011-07-19,14.6669,14.6765,14.6765,14.1297,14.1969,9700142,144115930,-0.47,-3.2047,14.8571,1.2656,11343444238,N/A,11343444238,766448935,0,766448935,22.6999,3.3811,0.4793,-46.3483,
600581.SH,*ST검멀,2011-07-20,14.1969,14.216,14.4558,13.8132,13.9187,9003916,131514635,-0.2782,-1.9595,14.6064,1.1748,11121174046.85,N/A,11121174046.85,766448935,0,766448935,22.2551,3.3149,0.4699,-45.4401,
600581.SH,*ST검멀,2011-07-21,13.9187,13.9666,14.0434,13.7172,13.7556,6873314,99067162,-0.1631,-1.1716,14.4133,0.8968,10990877727.9,N/A,10990877727.9,766448935,0,766448935,21.9944,3.276,0.4644,-44.9078,
600581.SH,*ST검멀,2011-07-22,13.7556,13.7748,14.0338,13.7268,13.8227,4691315,67904725,0.0671,0.4881,14.4746,0.6121,11044529153.35,N/A,11044529153.35,766448935,0,766448935,22.1018,3.292,0.4667,-45.127,
600581.SH,*ST검멀,2011-07-25,13.8227,13.9954,13.9954,13.1417,13.1896,8034551,112329840,-0.6331,-4.5802,13.9808,1.0483,10538672856.25,N/A,10538672856.25,766448935,0,766448935,21.0895,3.1412,0.4453,-43.0601,
600581.SH,*ST검멀,2011-07-26,13.1896,13.1896,13.4486,13.1417,13.3527,5945650,82461161,0.1631,1.2364,13.8692,0.7757,10668969175.2,N/A,10668969175.2,766448935,0,766448935,21.3502,3.1801,0.4508,-43.5925,
600581.SH,*ST검멀,2011-07-27,13.3527,13.3623,13.4678,13.1225,13.4582,7842078,108960195,0.1055,0.7902,13.8943,1.0232,10753278558.05,N/A,10753278558.05,766448935,0,766448935,21.5189,3.2052,0.4544,-43.9369,
600581.SH,*ST검멀,2011-07-28,13.4582,13.3143,13.6021,13.2664,13.5542,5313540,74611321,0.0959,0.7128,14.0417,0.6933,10829923451.55,N/A,10829923451.55,766448935,0,766448935,21.6723,3.228,0.4576,-44.2501,
600581.SH,*ST검멀,2011-07-29,13.5542,13.5638,13.6693,13.4199,13.6213,4598761,64966456,0.0671,0.4954,14.1269,0.6,10883574877,N/A,10883574877,766448935,0,766448935,21.7797,3.244,0.4599,-44.4693,
600581.SH,*ST검멀,2011-08-01,13.6213,13.3527,13.5638,13.1417,13.1801,8908374,123707797,-0.4413,-3.2394,13.8867,1.1623,10531008366.9,N/A,10531008366.9,766448935,0,766448935,21.0741,3.1389,0.445,-43.0288,
600581.SH,*ST검멀,2011-08-02,13.1801,13.1033,13.1225,12.6621,12.8155,13244075,176473058,-0.3645,-2.7656,13.3247,1.728,10239757771.6,N/A,10239757771.6,766448935,0,766448935,20.4913,3.0521,0.4327,-41.8387,
600581.SH,*ST검멀,2011-08-03,12.8155,12.7004,13.1417,12.5853,12.9402,8511181,115062775,0.1247,0.9731,13.519,1.1105,10339396133.15,N/A,10339396133.15,766448935,0,766448935,20.6907,3.0818,0.4369,-42.2459,
600581.SH,*ST검멀,2011-08-04,12.9402,12.9594,13.1129,12.8155,12.9211,4020219,54273584,-0.0192,-0.1483,13.5002,0.5245,10324067154.45,N/A,10324067154.45,766448935,0,766448935,20.66,3.0773,0.4362,-42.1832,
600581.SH,*ST검멀,2011-08-05,12.9211,12.4606,13.0649,12.3743,12.8251,6130116,81787480,-0.0959,-0.7424,13.3419,0.7998,10247422260.95,N/A,10247422260.95,766448935,0,766448935,20.5066,3.0544,0.433,-41.8701,
600581.SH,*ST검멀,2011-08-08,12.8251,12.6525,12.9019,12.4318,12.5086,6893394,90864216,-0.3166,-2.4682,13.1813,0.8994,9994494112.4,N/A,9994494112.4,766448935,0,766448935,20.0005,2.979,0.4223,-40.8366,
600581.SH,*ST검멀,2011-08-09,12.5086,12.2784,12.5182,11.8851,12.4702,6404558,81898559,-0.0384,-0.3067,12.7875,0.8356,9963836155,N/A,9963836155,766448935,0,766448935,19.9391,2.9699,0.421,-40.7114,
600581.SH,*ST검멀,2011-08-10,12.4702,12.7196,12.8635,12.6141,12.71,4965508,66031256,0.2398,1.9231,13.298,0.6479,10155448388.75,N/A,10155448388.75,766448935,0,766448935,20.3226,3.027,0.4291,-41.4943,
600581.SH,*ST검멀,2011-08-11,12.71,12.3263,12.7676,12.2784,12.6525,5642720,74098397,-0.0576,-0.4528,13.1317,0.7362,10109461452.65,N/A,10109461452.65,766448935,0,766448935,20.2306,3.0133,0.4272,-41.3064,
600581.SH,*ST검멀,2011-08-12,12.6525,12.71,12.8155,12.5853,12.6525,6604232,87458672,0,0,13.2428,0.8617,10109461452.65,N/A,10109461452.65,766448935,0,766448935,20.2306,3.0133,0.4272,-41.3064,
600581.SH,*ST검멀,2011-08-15,12.6525,12.6717,12.8731,12.6621,12.8635,4821607,64353737,0.211,1.6679,13.3469,0.6291,10278080218.35,N/A,10278080218.35,766448935,0,766448935,20.568,3.0636,0.4343,-41.9953,
600581.SH,*ST검멀,2011-08-16,12.8635,12.9211,13.0458,12.7388,12.8155,7196601,96765989,-0.048,-0.3729,13.4461,0.939,10239757771.6,N/A,10239757771.6,766448935,0,766448935,20.4913,3.0521,0.4327,-41.8387,
600581.SH,*ST검멀,2011-08-17,12.8155,12.7868,12.8539,12.6045,12.6429,5722941,75822733,-0.1727,-1.3473,13.2489,0.7467,10101796963.3,N/A,10101796963.3,766448935,0,766448935,20.2152,3.011,0.4268,-41.275,
600581.SH,*ST검멀,2011-08-18,12.6429,12.5661,12.6621,12.3167,12.3647,4243864,55085793,-0.2782,-2.2003,12.9801,0.5537,9879526772.15,N/A,9879526772.15,766448935,0,766448935,19.7704,2.9448,0.4175,-40.3669,
600581.SH,*ST검멀,2011-08-19,12.3647,12.0865,12.192,11.9426,12.0865,4489555,56393462,-0.2782,-2.2498,12.561,0.5858,9657256581,N/A,9657256581,766448935,0,766448935,19.3256,2.8785,0.4081,-39.4587,
600581.SH,*ST검멀,2011-08-22,12.0865,12.3359,12.5949,12.1632,12.2688,8685379,112173206,0.1823,1.5079,12.9152,1.1332,9802881878.65,N/A,9802881878.65,766448935,0,766448935,19.617,2.9219,0.4142,-40.0537,
600581.SH,*ST검멀,2011-08-23,12.2688,12.2975,12.4414,12.1632,12.4318,4185605,53643949,0.1631,1.3292,12.8163,0.5461,9933178197.6,N/A,9933178197.6,766448935,0,766448935,19.8778,2.9608,0.4197,-40.5861,
600581.SH,*ST검멀,2011-08-24,12.4318,12.4318,12.7388,12.4318,12.5086,5699306,74944647,0.0767,0.6173,13.1498,0.7436,9994494112.4,N/A,9994494112.4,766448935,0,766448935,20.0005,2.979,0.4223,-40.8366,
600581.SH,*ST검멀,2011-08-25,12.5086,12.5278,12.9019,12.3935,12.8827,6846778,90773233,0.3741,2.9908,13.2578,0.8933,10293409197.05,N/A,10293409197.05,766448935,0,766448935,20.5987,3.0681,0.4349,-42.058,
600581.SH,*ST검멀,2011-08-26,12.8827,12.9115,12.969,12.6525,12.758,10041064,133617410,-0.1247,-0.968,13.3071,1.3101,10193770835.5,N/A,10193770835.5,766448935,0,766448935,20.3993,3.0384,0.4307,-41.6508,
600581.SH,*ST검멀,2011-08-29,12.758,12.6621,12.7772,12.3551,12.4318,4975542,65054267,-0.3261,-2.5564,13.0748,0.6492,9933178197.6,N/A,9933178197.6,766448935,0,766448935,19.8778,2.9608,0.4197,-40.5861,
600581.SH,*ST검멀,2011-08-30,12.4318,12.5182,12.758,12.4318,12.4702,4288837,56274995,0.0384,0.3086,13.1213,0.5596,9963836155,N/A,9963836155,766448935,0,766448935,19.9391,2.9699,0.421,-40.7114,
600581.SH,*ST검멀,2011-08-31,12.4702,12.451,12.6429,12.3551,12.5661,2720672,35491684,0.0959,0.7692,13.0452,0.355,10040481048.5,N/A,10040481048.5,766448935,0,766448935,20.0925,2.9927,0.4243,-41.0245,
600581.SH,*ST검멀,2011-09-01,12.5661,12.5661,12.6621,12.2784,12.3647,3948520,51360697,-0.2014,-1.6031,13.0076,0.5152,9879526772.15,N/A,9879526772.15,766448935,0,766448935,19.7704,2.9448,0.4175,-40.3669,
600581.SH,*ST검멀,2011-09-02,12.3647,12.2975,12.3551,12.0865,12.1153,3777183,47931257,-0.2494,-2.0171,12.6897,0.4928,9680250049.05,N/A,9680250049.05,766448935,0,766448935,19.3716,2.8854,0.409,-39.5526,
600581.SH,*ST검멀,2011-09-05,12.1153,11.9906,11.9906,11.252,11.4246,11237172,134552333,-0.6907,-5.7007,11.9739,1.4661,9128406815.85,N/A,9128406815.85,766448935,0,766448935,18.2673,2.7209,0.3857,-37.2979,
600581.SH,*ST검멀,2011-09-06,11.4246,11.2232,11.3575,10.9642,11.0793,7111311,82369588,-0.3453,-3.0227,11.5829,0.9278,8852485199.25,N/A,8852485199.25,766448935,0,766448935,17.7152,2.6386,0.3741,-36.1705,
