╢ЗбК,╪РЁф,хуфз,г╟йуел╪ш(т╙),©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),Ёи╫╩╫П╤Н(т╙),уг╣Ь(т╙),уг╣Ь╥Ы(%),╬Ы╪ш(т╙),╩╩йжбй(%),A╧иаВм╗йпж╣(т╙),B╧иаВм╗йпж╣(т╙),вэйпж╣(т╙),A╧иаВм╗╧и╠╬(╧и),B╧иаВм╗╧и╠╬(╧и),вэ╧и╠╬(╧и),йпс╞бй,йп╬╩бй,йпоЗбй,йпожбй,
601566.SH,╬едамУ,2011-11-16,21.9558,22.1044,22.1044,21.0558,21.4191,1098603,28515476,-0.5367,-2.4445,25.9561,0.9155,3112800000,N/A,14861804200,120000000,0,572930000,41.2455,16.355,8.8737,-170.7263,
601566.SH,╬едамУ,2011-11-17,21.4191,21.3695,21.5594,21.1548,21.2704,523204,13531140,-0.1486,-0.6939,25.8621,0.436,3091200000,N/A,14758676800,120000000,0,572930000,40.9593,16.2415,8.8121,-169.5416,
601566.SH,╬едамУ,2011-11-18,21.2704,21.2539,21.2622,20.4778,20.8246,1470634,37186521,-0.4459,-2.0963,25.286,1.2255,3026400000,N/A,14449294600,120000000,0,572930000,40.1007,15.901,8.6274,-165.9876,
601566.SH,╬едамУ,2011-11-21,20.8246,20.4778,21.6338,20.42,21.4851,1435540,36519597,0.6606,3.1721,25.4396,1.1963,3122400000,N/A,14907638600,120000000,0,572930000,41.3727,16.4054,8.9011,-171.2528,
601566.SH,╬едамУ,2011-11-22,21.4851,21.2539,21.964,21.1383,21.8815,1734728,45394841,0.3963,1.8447,26.1683,1.4456,3180000000,N/A,15182645000,120000000,0,572930000,42.1359,16.708,9.0653,-174.412,
601566.SH,╬едамУ,2011-11-23,21.8815,21.6585,22.1705,21.642,21.8484,949552,25260244,-0.033,-0.1509,26.6023,0.7913,3175200000,N/A,15159727800,120000000,0,572930000,42.0723,16.6828,9.0516,-174.1487,
601566.SH,╬едамУ,2011-11-24,21.8484,21.8815,22.1292,21.6338,22.1209,808651,21539551,0.2725,1.2472,26.6364,0.6739,3214800000,N/A,15348794700,120000000,0,572930000,42.5971,16.8909,9.1645,-176.3206,
601566.SH,╬едамУ,2011-11-25,22.1209,22.1209,22.2778,21.4686,21.898,852240,22604799,-0.2229,-1.0078,26.524,0.7102,3182400000,N/A,15194103600,120000000,0,572930000,42.1677,16.7206,9.0721,-174.5436,
601566.SH,╬едамУ,2011-11-28,21.898,21.9475,22.0136,21.5099,21.675,633328,16643079,-0.2229,-1.0181,26.2788,0.5278,3150000000,N/A,15039412500,120000000,0,572930000,41.7384,16.5504,8.9798,-172.7666,
601566.SH,╬едамУ,2011-11-29,21.675,21.9228,22.2943,21.7494,21.9145,1090242,29078877,0.2395,1.1048,26.6719,0.9085,3184800000,N/A,15205562200,120000000,0,572930000,42.1995,16.7332,9.079,-174.6752,
601566.SH,╬едамУ,2011-11-30,21.9145,21.7163,22.1209,20.9732,21.5512,1466053,37888383,-0.3633,-1.6579,25.8438,1.2217,3132000000,N/A,14953473000,120000000,0,572930000,41.4999,16.4558,8.9285,-171.7794,
601566.SH,╬едамУ,2011-12-01,21.5512,21.8815,22.7072,21.7906,22.2943,1408412,38014427,0.7431,3.4483,26.991,1.1737,3240000000,N/A,15469110000,120000000,0,572930000,42.931,17.0233,9.2363,-177.7028,
601566.SH,╬едамУ,2011-12-02,22.2943,21.9971,22.2448,21.5347,21.8815,751264,19902402,-0.4129,-1.8519,26.4919,0.6261,3180000000,N/A,15182645000,120000000,0,572930000,42.1359,16.708,9.0653,-174.412,
601566.SH,╬едамУ,2011-12-05,21.8815,21.9558,21.9558,20.4778,20.6594,2640092,66730143,-1.2221,-5.5849,25.2757,2.2001,3002400000,N/A,14334708600,120000000,0,572930000,39.7827,15.7749,8.559,-164.6712,
601566.SH,╬едамУ,2011-12-06,20.6594,20.6346,20.8493,19.6603,20.6429,2484463,60807928,-0.0165,-0.0799,24.4753,2.0704,3000000000,N/A,14323250000,120000000,0,572930000,39.7509,15.7623,8.5522,-164.5396,
601566.SH,╬едамУ,2011-12-07,20.6429,20.4034,20.775,19.9493,20.2961,1689533,41594274,-0.3468,-1.68,24.6188,1.4079,2949600000,N/A,14082619400,120000000,0,572930000,39.0831,15.4975,8.4085,-161.7753,
601566.SH,╬едамУ,2011-12-08,20.2961,20.3456,20.7668,20.0814,20.3952,435690,10766446,0.0991,0.4882,24.7113,0.3631,2964000000,N/A,14151371000,120000000,0,572930000,39.2739,15.5731,8.4495,-162.5651,
601566.SH,╬едамУ,2011-12-09,20.3952,20.4282,20.519,20.23,20.4778,926508,22813801,0.0826,0.4049,24.6234,0.7721,2976000000,N/A,14208664000,120000000,0,572930000,39.4329,15.6362,8.4837,-163.2233,
601566.SH,╬едамУ,2011-12-12,20.4778,20.4365,20.6346,19.9741,20.0649,775600,18927503,-0.4129,-2.0161,24.4037,0.6463,2916000000,N/A,13922199000,120000000,0,572930000,38.6379,15.3209,8.3127,-159.9325,
601566.SH,╬едамУ,2011-12-13,20.0649,19.8998,20.0484,19.363,19.8172,744170,17707606,-0.2477,-1.2346,23.7951,0.6201,2880000000,N/A,13750320000,120000000,0,572930000,38.1609,15.1318,8.2101,-157.958,
601566.SH,╬едамУ,2011-12-14,19.8172,19.8172,19.941,19.33,19.6851,796560,18966024,-0.1321,-0.6667,23.8099,0.6638,2860800000,N/A,13658651200,120000000,0,572930000,37.9064,15.0309,8.1553,-156.905,
601566.SH,╬едамУ,2011-12-15,19.6851,19.5695,20.2961,19.5695,20.0154,1299881,31369103,0.3303,1.6779,24.1323,1.0832,2908800000,N/A,13887823200,120000000,0,572930000,38.5425,15.2831,8.2922,-159.5376,
601566.SH,╬едамУ,2011-12-16,20.0154,20.1227,20.8658,19.9906,20.8411,1053027,26177981,0.8257,4.1254,24.8597,0.8775,3028800000,N/A,14460753200,120000000,0,572930000,40.1325,15.9136,8.6343,-166.1192,
601566.SH,╬едамУ,2011-12-19,20.8411,20.808,21.2044,20.2796,20.7172,931664,23520485,-0.1239,-0.5943,25.2457,0.7764,3010800000,N/A,14374813700,120000000,0,572930000,39.894,15.819,8.583,-165.132,
601566.SH,╬едамУ,2011-12-20,20.7172,20.3209,20.8658,19.4043,19.842,1824191,44028475,-0.8753,-4.2248,24.1359,1.5202,2883600000,N/A,13767507900,120000000,0,572930000,38.2086,15.1507,8.2203,-158.1555,
601566.SH,╬едамУ,2011-12-21,19.842,19.842,20.1392,19.1979,19.3052,1375006,32725261,-0.5367,-2.705,23.8001,1.1458,2805600000,N/A,13395103400,120000000,0,572930000,37.175,14.7409,7.998,-153.8774,
601566.SH,╬едамУ,2011-12-22,19.3052,19.0328,19.264,18.2648,18.7355,2436564,54861917,-0.5697,-2.9512,22.5161,2.0305,2722800000,N/A,12999781700,120000000,0,572930000,36.0779,14.3059,7.7619,-149.3362,
601566.SH,╬едамУ,2011-12-23,18.7355,18.5126,18.9667,18.4135,18.8841,891546,20199642,0.1486,0.7933,22.6569,0.743,2744400000,N/A,13102909100,120000000,0,572930000,36.3641,14.4193,7.8235,-150.5208,
601566.SH,╬едамУ,2011-12-26,18.8841,18.8841,18.9915,18.5621,18.5704,693326,15783503,-0.3138,-1.6616,22.7649,0.5778,2698800000,N/A,12885195700,120000000,0,572930000,35.7599,14.1798,7.6935,-148.0198,
601566.SH,╬едамУ,2011-12-27,18.5704,18.5704,18.5704,17.6703,17.7446,1398821,30482301,-0.8257,-4.4464,21.7914,1.1657,2578800000,N/A,12312265700,120000000,0,572930000,34.1699,13.5493,7.3514,-141.4382,
601566.SH,╬едамУ,2011-12-28,17.7446,17.6208,18.0502,16.9932,17.5052,1576351,33442187,-0.2395,-1.3495,21.2149,1.3136,2544000000,N/A,12146116000,120000000,0,572930000,33.7088,13.3664,7.2522,-139.5296,
601566.SH,╬едамУ,2011-12-29,17.5052,17.4226,17.6703,17.0923,17.2657,899055,18848306,-0.2395,-1.3679,20.9646,0.7492,2509200000,N/A,11979966300,120000000,0,572930000,33.2476,13.1836,7.153,-137.6209,
601566.SH,╬едамУ,2011-12-30,17.2657,17.1749,17.7364,17.1749,17.6786,1188095,25234435,0.4129,2.3912,21.2394,0.9901,2569200000,N/A,12266431300,120000000,0,572930000,34.0427,13.4988,7.3241,-140.9117,
601566.SH,╬едамУ,2012-01-04,17.6786,17.7529,18.1658,17.6786,17.7777,1350134,29326868,0.0991,0.5605,21.7214,1.1251,2583600000,N/A,12335182900,120000000,0,572930000,23.818,3.1002,5.4645,5.2595,
601566.SH,╬едамУ,2012-01-05,17.7777,17.6703,18.0667,16.729,17.2079,1370275,28428777,-0.5697,-3.2048,20.7468,1.1419,2500800000,N/A,11939861200,120000000,0,572930000,23.0547,3.0008,5.2894,5.0909,
601566.SH,╬едамУ,2012-01-06,17.2079,17.1254,17.7529,16.6795,17.6456,1352050,28021463,0.4376,2.5432,20.7252,1.1267,2564400000,N/A,12243514100,120000000,0,572930000,23.641,3.0771,5.4239,5.2204,
601566.SH,╬едамУ,2012-01-09,17.6456,17.5134,18.5126,17.4391,18.4548,880061,19244957,0.8092,4.5859,21.8678,0.7334,2682000000,N/A,12804985500,120000000,0,572930000,24.7251,3.2183,5.6726,5.4598,
601566.SH,╬едамУ,2012-01-10,18.4548,18.2648,18.8594,18.2648,18.7025,1404115,31737167,0.2477,1.3423,22.603,1.1701,2718000000,N/A,12976864500,120000000,0,572930000,25.057,3.2614,5.7488,5.5331,
601566.SH,╬едамУ,2012-01-11,18.7025,18.6612,18.6612,18.0502,18.2401,1451007,32194767,-0.4624,-2.4724,22.1879,1.2092,2650800000,N/A,12656023700,120000000,0,572930000,24.4375,3.1808,5.6066,5.3963,
601566.SH,╬едамУ,2012-01-12,18.2401,18.2236,18.4795,17.4061,17.6043,2487493,53404507,-0.6358,-3.4857,21.4692,2.0729,2558400000,N/A,12214867600,120000000,0,572930000,23.5857,3.0699,5.4112,5.2082,
601566.SH,╬едамУ,2012-01-13,17.6043,17.5465,17.596,16.7868,17.018,3837205,79490186,-0.5863,-3.3302,20.7156,3.1977,2473200000,N/A,11808087300,120000000,0,572930000,22.8002,2.9677,5.231,5.0347,
601566.SH,╬едамУ,2012-01-16,17.018,16.9354,17.051,16.3905,16.4235,1139390,22900199,-0.5945,-3.4934,20.0986,0.9495,2386800000,N/A,11395577700,120000000,0,572930000,22.0037,2.864,5.0483,4.8589,
601566.SH,╬едамУ,2012-01-17,16.4235,16.4235,16.9354,15.2757,16.8364,2998359,58964301,0.4129,2.5138,19.6655,2.4986,2446800000,N/A,11682042700,120000000,0,572930000,22.5569,2.936,5.1752,4.981,
601566.SH,╬едамУ,2012-01-18,16.8364,16.5556,16.9107,15.4079,15.5317,3292722,64165249,-1.3046,-7.7489,19.487,2.7439,2257200000,N/A,10776813300,120000000,0,572930000,20.8089,2.7085,4.7741,4.595,
601566.SH,╬едамУ,2012-01-19,15.5317,15.7629,16.473,15.3005,15.9033,951772,18297721,0.3716,2.3923,19.2249,0.7931,2311200000,N/A,11034631800,120000000,0,572930000,21.3068,2.7733,4.8884,4.705,
601566.SH,╬едамУ,2012-01-20,15.9033,16.2171,16.9932,15.895,16.9189,1916154,38515245,1.0156,6.3863,20.1003,1.5968,2458800000,N/A,11739335700,120000000,0,572930000,22.6675,2.9504,5.2005,5.0054,
601566.SH,╬едамУ,2012-01-30,16.9189,16.8446,17.3648,16.5556,16.7868,1220974,25149687,-0.1321,-0.7809,20.5981,1.0175,2439600000,N/A,11647666900,120000000,0,572930000,22.4905,2.9274,5.1599,4.9663,
601566.SH,╬едамУ,2012-01-31,16.7868,16.7868,17.0593,16.6299,16.7703,382123,7763210,-0.0165,-0.0984,20.316,0.3184,2437200000,N/A,11636208300,120000000,0,572930000,22.4684,2.9245,5.1549,4.9615,
601566.SH,╬едамУ,2012-02-01,16.7703,16.7786,16.9107,16.5639,16.8198,879093,17856451,0.0495,0.2954,20.3124,0.7326,2444400000,N/A,11670584100,120000000,0,572930000,22.5347,2.9331,5.1701,4.9761,
601566.SH,╬едамУ,2012-02-02,16.8198,16.8198,16.9107,16.5391,16.8776,1154815,23531376,0.0578,0.3436,20.3767,0.9623,2452800000,N/A,11710689200,120000000,0,572930000,22.6122,2.9432,5.1878,4.9932,
601566.SH,╬едамУ,2012-02-03,16.8776,16.8776,16.8776,16.8776,16.8776,N/A,N/A,0,0,N/A,N/A,2452800000,N/A,11710689200,120000000,0,572930000,22.6122,2.9432,5.1878,4.9932,
601566.SH,╬едамУ,2012-02-06,16.8776,16.8776,16.8776,16.8776,16.8776,N/A,N/A,0,0,N/A,N/A,2452800000,N/A,11710689200,120000000,0,572930000,22.6122,2.9432,5.1878,4.9932,
601566.SH,╬едамУ,2012-02-07,16.8776,17.0345,17.629,16.5886,17.4144,5351521,111520625,0.5367,3.18,20.8391,4.4596,2530800000,N/A,12083093700,120000000,0,572930000,23.3312,3.0368,5.3528,5.152,
601566.SH,╬едамУ,2012-02-08,17.4144,17.2988,17.5878,17.0923,17.5217,2364062,49502159,0.1073,0.6164,20.9395,1.9701,2546400000,N/A,12157574600,120000000,0,572930000,23.4751,3.0555,5.3858,5.1838,
601566.SH,╬едамУ,2012-02-09,17.5217,17.4639,17.9015,17.3566,17.8024,2028578,43296077,0.2807,1.6023,21.3431,1.6905,2587200000,N/A,12352370800,120000000,0,572930000,23.8512,3.1045,5.4721,5.2668,
601566.SH,╬едамУ,2012-02-10,17.8024,17.7446,18.0419,17.53,17.8272,1943561,41986749,0.0248,0.1391,21.603,1.6196,2590800000,N/A,12369558700,120000000,0,572930000,23.8844,3.1088,5.4797,5.2741,
601566.SH,╬едамУ,2012-02-13,17.8272,17.6786,18.3144,17.5547,18.1575,1481087,32321172,0.3303,1.8527,21.8226,1.2342,2638800000,N/A,12598730700,120000000,0,572930000,24.3269,3.1664,5.5813,5.3719,
601566.SH,╬едамУ,2012-02-14,18.1575,18.174,18.3722,17.9263,18.2401,1738976,38163955,0.0826,0.4548,21.9462,1.4491,2650800000,N/A,12656023700,120000000,0,572930000,24.4375,3.1808,5.6066,5.3963,
601566.SH,╬едамУ,2012-02-15,18.2401,18.3722,18.4548,18.0419,18.207,1114638,24567586,-0.033,-0.1811,22.0409,0.9289,2646000000,N/A,12633106500,120000000,0,572930000,24.3933,3.1751,5.5965,5.3865,
601566.SH,╬едамУ,2012-02-16,18.207,18.1658,18.3804,17.6951,18.0254,1530147,33571919,-0.1817,-0.9977,21.9403,1.2751,2619600000,N/A,12507061900,120000000,0,572930000,24.1499,3.1434,5.5406,5.3328,
601566.SH,╬едамУ,2012-02-17,18.0254,18.0089,18.141,17.629,17.7199,987857,21354195,-0.3055,-1.6949,21.6167,0.8232,2575200000,N/A,12295077800,120000000,0,572930000,23.7406,3.0901,5.4467,5.2424,
601566.SH,╬едамУ,2012-02-20,17.7199,17.852,18.0419,17.6373,17.7116,532995,11532258,-0.0083,-0.0466,21.6367,0.4442,2574000000,N/A,12289348500,120000000,0,572930000,23.7295,3.0887,5.4442,5.2399,
601566.SH,╬едамУ,2012-02-21,17.7116,17.7116,18.2401,17.6538,18.1988,1562220,33993775,0.4872,2.7506,21.7599,1.3018,2644800000,N/A,12627377200,120000000,0,572930000,24.3822,3.1736,5.5939,5.3841,
601566.SH,╬едамУ,2012-02-22,18.1988,18.1905,18.8181,18.1245,18.7438,2563845,57801893,0.545,2.9946,22.545,2.1365,2724000000,N/A,13005511000,120000000,0,572930000,25.1123,3.2686,5.7615,5.5453,
601566.SH,╬едамУ,2012-02-23,18.7438,18.9089,19.6273,18.5373,19.2392,2421142,55593187,0.4954,2.6432,22.9616,2.0176,2796000000,N/A,13349269000,120000000,0,572930000,25.7761,3.355,5.9137,5.6919,
601566.SH,╬едамУ,2012-02-24,19.2392,19.0328,19.8007,19.0328,19.7346,1957158,46370338,0.4954,2.5751,23.6927,1.631,2868000000,N/A,13693027000,120000000,0,572930000,26.4399,3.4414,6.066,5.8384,
601566.SH,╬едамУ,2012-02-27,19.7346,19.652,19.8089,19.1566,19.5282,1755287,41465394,-0.2064,-1.046,23.6231,1.4627,2838000000,N/A,13549794500,120000000,0,572930000,26.1633,3.4054,6.0026,5.7774,
601566.SH,╬едамУ,2012-02-28,19.5282,19.4456,19.4456,18.8263,19.1731,2684047,62001299,-0.3551,-1.8182,23.0999,2.2367,2786400000,N/A,13303434600,120000000,0,572930000,25.6876,3.3435,5.8934,5.6723,
601566.SH,╬едамУ,2012-02-29,19.1731,19.074,19.363,18.8263,19.2309,765173,17818398,0.0578,0.3015,23.2868,0.6376,2794800000,N/A,13343539700,120000000,0,572930000,25.765,3.3536,5.9112,5.6894,
601566.SH,╬едамУ,2012-03-01,19.2309,19.0823,19.3713,18.9502,19.264,301412,7014282,0.033,0.1717,23.2714,0.2512,2799600000,N/A,13366456900,120000000,0,572930000,25.8093,3.3594,5.9214,5.6992,
601566.SH,╬едамУ,2012-03-02,19.264,19.3135,19.4539,19.0328,19.3052,861126,20021100,0.0413,0.2143,23.2499,0.7176,2805600000,N/A,13395103400,120000000,0,572930000,25.8646,3.3666,5.934,5.7114,
601566.SH,╬едамУ,2012-03-05,19.3052,19.3052,19.3218,18.9502,19.2062,1345093,31217253,-0.0991,-0.5133,23.2082,1.1209,2791200000,N/A,13326351800,120000000,0,572930000,25.7319,3.3493,5.9036,5.6821,
601566.SH,╬едамУ,2012-03-06,19.2062,19.2062,19.2062,18.6612,18.9172,827645,18870162,-0.289,-1.5047,22.7998,0.6897,2749200000,N/A,13125826300,120000000,0,572930000,25.3447,3.2989,5.8148,5.5966,
601566.SH,╬едамУ,2012-03-07,18.9172,18.7107,18.9006,18.5373,18.6612,628365,14271941,-0.256,-1.3531,22.7128,0.5236,2712000000,N/A,12948218000,120000000,0,572930000,25.0017,3.2542,5.7361,5.5209,
601566.SH,╬едамУ,2012-03-08,18.6612,18.7685,19.2144,18.4795,18.6777,1503154,34170628,0.0165,0.0885,22.7326,1.2526,2714400000,N/A,12959676600,120000000,0,572930000,25.0238,3.2571,5.7411,5.5258,
601566.SH,╬едамУ,2012-03-09,18.6777,18.7107,19.1896,18.7107,19.1153,1297232,29838565,0.4376,2.3431,23.0017,1.081,2778000000,N/A,13263329500,120000000,0,572930000,25.6102,3.3334,5.8757,5.6552,
601566.SH,╬едамУ,2012-03-12,19.1153,19.1153,19.8172,19.008,19.7181,1399553,33094540,0.6028,3.1533,23.6465,1.1663,2865600000,N/A,13681568400,120000000,0,572930000,26.4177,3.4386,6.0609,5.8336,
601566.SH,╬едамУ,2012-03-13,19.7181,19.6355,19.9823,19.4456,19.6686,1058991,25310543,-0.0495,-0.2513,23.9006,0.8825,2858400000,N/A,13647192600,120000000,0,572930000,26.3514,3.4299,6.0457,5.8189,
601566.SH,╬едамУ,2012-03-14,19.6686,19.652,20.0236,18.9172,19.008,1579404,37230648,-0.6606,-3.3585,23.5726,1.3162,2762400000,N/A,13188848600,120000000,0,572930000,25.4663,3.3147,5.8427,5.6235,
601566.SH,╬едамУ,2012-03-15,19.008,19.074,19.2887,18.9006,19.0575,723867,16755533,0.0495,0.2606,23.1473,0.6032,2769600000,N/A,13223224400,120000000,0,572930000,25.5327,3.3234,5.8579,5.6381,
601566.SH,╬едамУ,2012-03-16,19.0575,19.0328,19.8998,19.0328,19.8832,1012638,24022830,0.8257,4.3328,23.723,0.8439,2889600000,N/A,13796154400,120000000,0,572930000,26.639,3.4674,6.1117,5.8824,
601566.SH,╬едамУ,2012-03-19,19.8832,19.8667,20.4695,19.8667,20.1722,1816425,44422840,0.289,1.4535,24.4562,1.5137,2931600000,N/A,13996679900,120000000,0,572930000,27.0262,3.5178,6.2005,5.9679,
601566.SH,╬едамУ,2012-03-20,20.1722,20.2466,20.2713,19.3135,19.3878,2069423,49519993,-0.7844,-3.8887,23.9294,1.7245,2817600000,N/A,13452396400,120000000,0,572930000,25.9752,3.381,5.9594,5.7358,
601566.SH,╬едамУ,2012-03-21,19.3878,19.4869,19.5695,18.8263,19.2062,1140630,26420718,-0.1817,-0.937,23.1633,0.9505,2791200000,N/A,13326351800,120000000,0,572930000,25.7319,3.3493,5.9036,5.6821,
601566.SH,╬едамУ,2012-03-22,19.2062,19.1566,19.1979,18.8346,19.0823,399999,9208581,-0.1239,-0.6449,23.0215,0.3333,2773200000,N/A,13240412300,120000000,0,572930000,25.5659,3.3277,5.8655,5.6455,
601566.SH,╬едамУ,2012-03-23,19.0823,19.074,19.1318,18.9006,18.9997,392772,9044615,-0.0826,-0.4327,23.0276,0.3273,2761200000,N/A,13183119300,120000000,0,572930000,25.4553,3.3133,5.8401,5.621,
601566.SH,╬едамУ,2012-03-26,18.9997,18.975,19.2309,18.7603,19.1896,385430,8870902,0.1899,0.9996,23.0156,0.3212,2788800000,N/A,13314893200,120000000,0,572930000,25.7097,3.3464,5.8985,5.6772,
601566.SH,╬едамУ,2012-03-27,19.1896,19.074,19.6851,18.9089,19.2144,730192,17056628,0.0248,0.1291,23.3591,0.6085,2792400000,N/A,13332081100,120000000,0,572930000,25.7429,3.3507,5.9061,5.6845,
601566.SH,╬едамУ,2012-03-28,19.2144,19.2144,19.2392,18.752,18.9337,649617,14918608,-0.2807,-1.4611,22.9652,0.5413,2751600000,N/A,13137284900,120000000,0,572930000,25.3668,3.3018,5.8198,5.6015,
601566.SH,╬едамУ,2012-03-29,18.9337,18.7025,18.9915,18.0832,18.5704,691090,15490406,-0.3633,-1.9189,22.4145,0.5759,2698800000,N/A,12885195700,120000000,0,572930000,24.88,3.2384,5.7082,5.494,
601566.SH,╬едамУ,2012-03-30,18.5704,18.5373,18.7438,18.2483,18.719,541734,12213969,0.1486,0.8004,22.5461,0.4514,2720400000,N/A,12988323100,120000000,0,572930000,25.0792,3.2643,5.7538,5.538,
601566.SH,╬едамУ,2012-04-05,18.719,18.719,19.4043,18.719,19.3878,707239,16403930,0.6688,3.573,23.1943,0.5894,2817600000,N/A,13452396400,120000000,0,572930000,25.9752,3.381,5.9594,5.7358,
601566.SH,╬едамУ,2012-04-06,19.3878,19.3961,19.7759,19.2392,19.4869,638765,15083376,0.0991,0.5111,23.6133,0.5323,2832000000,N/A,13521148000,120000000,0,572930000,26.108,3.3982,5.9899,5.7652,
601566.SH,╬едамУ,2012-04-09,19.4869,19.2887,19.7346,19.2887,19.652,765904,18186914,0.1651,0.8475,23.7457,0.6383,2856000000,N/A,13635734000,120000000,0,572930000,26.3292,3.427,6.0406,5.814,
601566.SH,╬едамУ,2012-04-10,19.652,19.5695,19.7346,19.041,19.5612,420827,9853525,-0.0908,-0.4622,23.4147,0.3507,2842800000,N/A,13572711700,120000000,0,572930000,26.2075,3.4112,6.0127,5.7871,
601566.SH,╬едамУ,2012-04-11,19.5612,19.4869,19.8502,19.1731,19.2557,615828,14590389,-0.3055,-1.5618,23.6923,0.5132,2798400000,N/A,13360727600,120000000,0,572930000,25.7982,3.3579,5.9188,5.6968,
601566.SH,╬едамУ,2012-04-12,19.2557,19.3713,19.4621,18.7438,18.9915,2122706,48869131,-0.2642,-1.3722,23.0221,1.7689,2760000000,N/A,13177390000,120000000,0,572930000,25.4442,3.3118,5.8376,5.6186,
601566.SH,╬едамУ,2012-04-13,18.9915,18.9915,19.4043,18.8428,19.1649,1642678,38020143,0.1734,0.913,23.1452,1.3689,2785200000,N/A,13297705300,120000000,0,572930000,25.6765,3.3421,5.8909,5.6699,
601566.SH,╬едамУ,2012-04-16,19.1649,18.8924,19.2392,18.8924,18.9502,713225,16511049,-0.2147,-1.1202,23.1498,0.5944,2754000000,N/A,13148743500,120000000,0,572930000,25.3889,3.3046,5.8249,5.6064,
601566.SH,╬едамУ,2012-04-17,18.9502,18.9089,19.0575,18.7768,18.7768,527443,12043531,-0.1734,-0.915,22.8338,0.4395,2728800000,N/A,13028428200,120000000,0,572930000,25.1566,3.2744,5.7716,5.5551,
601566.SH,╬едамУ,2012-04-18,18.7768,18.8181,18.8924,18.7025,18.7933,1843414,41915421,0.0165,0.088,22.7379,1.5362,2731200000,N/A,13039886800,120000000,0,572930000,25.1787,3.2773,5.7767,5.56,
601566.SH,╬едамУ,2012-04-19,18.7933,18.9915,18.9915,17.7116,18.0089,3574121,78452862,-0.7844,-4.174,21.9503,2.9784,2617200000,N/A,12495603300,120000000,0,572930000,24.1278,3.1405,5.5356,5.3279,
601566.SH,╬едамУ,2012-04-20,18.0089,17.9841,18.3474,17.9263,18.2979,2394077,52558653,0.289,1.6048,21.9536,1.9951,2659200000,N/A,12696128800,120000000,0,572930000,24.515,3.1909,5.6244,5.4134,
601566.SH,╬едамУ,2012-04-23,18.2979,18.3722,18.9502,18.2979,18.6612,2748402,62008570,0.3633,1.9856,22.5617,2.2903,2712000000,N/A,12948218000,120000000,0,572930000,25.0017,3.2542,5.7361,5.5209,
601566.SH,╬едамУ,2012-04-24,18.6612,18.4548,19.074,18.4135,19.008,1217182,27730909,0.3468,1.8584,22.7829,1.0143,2762400000,N/A,13188848600,120000000,0,572930000,25.4663,3.3147,5.8427,5.6235,
601566.SH,╬едамУ,2012-04-25,19.008,19.074,19.2805,18.7438,18.9337,1660323,38332337,-0.0743,-0.391,23.0873,1.3836,2751600000,N/A,13137284900,120000000,0,572930000,25.3668,3.3018,5.8198,5.6015,
601566.SH,╬едамУ,2012-04-26,18.9337,18.7025,19.3218,18.7025,19.2887,1172337,27053768,0.3551,1.8753,23.0768,0.9769,2803200000,N/A,13383644800,120000000,0,572930000,25.8425,3.3637,5.929,5.7065,
